sentence,verb,verb_idx,label
שינונו דם פר ושעיר אותם יישר ובתערובות אותם אישר,אותם,4,0
שינונו דם פר ושעיר אותם יישר ובתערובות אותם אישר,אותם,7,0
שניהם חטאת אחת הכשר ויצא ואל המזבח שר,שניהם,0,0
שניהם חטאת אחת הכשר ויצא ואל המזבח שר,חטאת,1,0
שניהם חטאת אחת הכשר ויצא ואל המזבח שר,ויצא,4,0
שניהם חטאת אחת הכשר ויצא ואל המזבח שר,ואל,5,0
שניהם חטאת אחת הכשר ויצא ואל המזבח שר,שר,7,0
שר ולחטאו דודה ושבע על טהרתו הודה,שר,0,0
שר ולחטאו דודה ושבע על טהרתו הודה,דודה,2,0
שר ולחטאו דודה ושבע על טהרתו הודה,על,4,0
שב אצל משתלח ואש רדה וסמך שתי ידיו ונתוודה כמו תודה,רדה,4,0
שב אצל משתלח ואש רדה וסמך שתי ידיו ונתוודה כמו תודה,ידיו,7,0
שב אצל משתלח ואש רדה וסמך שתי ידיו ונתוודה כמו תודה,כמו,9,0
תודה וזמרה כיבר בהשתלח שעיר למדבר,שעיר,4,0
תפסום כוהנים לחוץ פיקד לאש תוקד,כוהנים,1,0
תוקד כאמרתו ועמד וקרא מוספי דת,ועמד,2,0
תוקד כאמרתו ועמד וקרא מוספי דת,דת,5,0
ועט כלי ועט כלי תפארתו,כלי,1,0
ועט כלי ועט כלי תפארתו,כלי,3,0
ועט כלי ועט כלי תפארתו,תפארתו,4,0
תפארתו עטה כי כובד,תפארתו,0,1
תפארתו עטה כי כובד,עטה,1,0
תפארתו עטה כי כובד,כי,2,0
תפארתו עטה כי כובד,כובד,3,0
תיקן וטבל ועט כלי בד עבודתו,כלי,3,0
תיקן וטבל ועט כלי בד עבודתו,בד,4,0
כלי חמדתו ונתאדר באדרת,כלי,0,0
תקדש עוז בד הסיר ועט צפירת,עוז,1,0
תקדש עוז בד הסיר ועט צפירת,בד,2,0
תקדש עוז בד הסיר ועט צפירת,הסיר,3,0
תקדש עוז בד הסיר ועט צפירת,צפירת,5,0
פעולות ערב כחק ראשון עשה מנורות הבעיר בין הנתחים לנסך החסה,ערב,1,0
פעולות ערב כחק ראשון עשה מנורות הבעיר בין הנתחים לנסך החסה,עשה,4,0
פעולות ערב כחק ראשון עשה מנורות הבעיר בין הנתחים לנסך החסה,בין,7,0
פשעימו כסה כי אל ישא,כסה,1,0
פשעימו כסה כי אל ישא,כי,2,0
פשעימו כסה כי אל ישא,אל,3,0
פשעימו כסה כי אל ישא,ישא,4,0
ישא עוון קורא הדורות,ישא,0,1
ישא עוון קורא הדורות,עוון,1,0
ישא עוון קורא הדורות,קורא,2,1
ישא עוון קורא הדורות,הדורות,3,0
כהן כהתקינו מאורות בהדליקו נרות,נרות,4,0
גרות קריב ובקידוש עשירי,עשירי,3,0
נועד וכלי קודש לפשוט הוחש ותלבושת הונו ללבוש חש,נועד,0,0
נועד וכלי קודש לפשוט הוחש ותלבושת הונו ללבוש חש,קודש,2,0
נועד וכלי קודש לפשוט הוחש ותלבושת הונו ללבוש חש,הונו,6,0
חש ובמלבושיו יקרים ילווהו,יקרים,2,1
עימו לנווהו תת למו אות סבבוהו,לנווהו,1,1
עימו לנווהו תת למו אות סבבוהו,למו,3,0
עימו לנווהו תת למו אות סבבוהו,אות,4,0
סיבבוהו ולהם תינה כי חטאת במצול נתונה,כי,3,0
סיבבוהו ולהם תינה כי חטאת במצול נתונה,חטאת,4,1
סיבבוהו ולהם תינה כי חטאת במצול נתונה,במצול,5,0
שאו עיניכם להבינה כי שני כשלג הלבינה,שאו,0,1
שאו עיניכם להבינה כי שני כשלג הלבינה,כי,3,0
שאו עיניכם להבינה כי שני כשלג הלבינה,שני,4,0
שאו עיניכם להבינה כי שני כשלג הלבינה,הלבינה,6,0
הלבינה לנקות מפשע כשולי עוון ושבי פשע,הלבינה,0,1
הלבינה לנקות מפשע כשולי עוון ושבי פשע,לנקות,1,0
הלבינה לנקות מפשע כשולי עוון ושבי פשע,מפשע,2,0
הלבינה לנקות מפשע כשולי עוון ושבי פשע,עוון,4,0
הלבינה לנקות מפשע כשולי עוון ושבי פשע,פשע,6,0
הנעימו מי אל כמוך יוצא לישע נושא עוון ועובר על פשע,מי,1,0
הנעימו מי אל כמוך יוצא לישע נושא עוון ועובר על פשע,אל,2,0
הנעימו מי אל כמוך יוצא לישע נושא עוון ועובר על פשע,כמוך,3,0
הנעימו מי אל כמוך יוצא לישע נושא עוון ועובר על פשע,יוצא,4,1
הנעימו מי אל כמוך יוצא לישע נושא עוון ועובר על פשע,נושא,6,1
הנעימו מי אל כמוך יוצא לישע נושא עוון ועובר על פשע,עוון,7,0
הנעימו מי אל כמוך יוצא לישע נושא עוון ועובר על פשע,ועובר,8,0
הנעימו מי אל כמוך יוצא לישע נושא עוון ועובר על פשע,על,9,0
הנעימו מי אל כמוך יוצא לישע נושא עוון ועובר על פשע,פשע,10,0
אפאר לזה אלי ואנווהו,אלי,2,0
בניחומי אבלים בבית נוויהו,אבלים,1,0
בניחומי אבלים בבית נוויהו,בבית,2,1
בניחומי אבלים בבית נוויהו,נוויהו,3,1
ואמר ביום ההוא,ביום,1,0
גלה שכינתך אלי זה,גלה,0,0
גלה שכינתך אלי זה,שכינתך,1,0
גלה שכינתך אלי זה,אלי,2,0
גלה שכינתך אלי זה,זה,3,0
דביר הודך נחזה,דביר,0,0
הנה אלהינו זה,הנה,0,0
הנה אלהינו זה,זה,2,0
הוד והדר פעלו,הוד,0,0
הוד והדר פעלו,והדר,1,0
הוד והדר פעלו,פעלו,2,0
וצדקתו עומדת למחכה לו,וצדקתו,0,1
וצדקתו עומדת למחכה לו,עומדת,1,1
וצדקתו עומדת למחכה לו,לו,3,0
זה ייי קוינו לו,זה,0,0
זה ייי קוינו לו,לו,3,0
פלושים נצח לנחם,נצח,1,0
חיש לעמך מנחם,לעמך,1,0
שרתי תנחם קדוש,שרתי,0,1
שרתי תנחם קדוש,קדוש,2,0
וחיות ארבע עומסות כס בשמים,וחיות,0,1
וחיות ארבע עומסות כס בשמים,ארבע,1,1
וחיות ארבע עומסות כס בשמים,עומסות,2,1
וחיות ארבע עומסות כס בשמים,כס,3,1
וחיות ארבע עומסות כס בשמים,בשמים,4,1
במכון כיסא בגובהי שמים,שמים,3,0
גיה אש מתלקחת במתן שמים,גיה,0,1
גיה אש מתלקחת במתן שמים,אש,1,1
גיה אש מתלקחת במתן שמים,מתלקחת,2,1
גיה אש מתלקחת במתן שמים,במתן,3,1
גיה אש מתלקחת במתן שמים,שמים,4,1
דמות חיות מתוכה בשמים,דמות,0,0
דמות חיות מתוכה בשמים,חיות,1,0
דמות חיות מתוכה בשמים,בשמים,3,0
הנה כדמות אדם עומסות בשמים,הנה,0,0
הנה כדמות אדם עומסות בשמים,כדמות,1,1
הנה כדמות אדם עומסות בשמים,אדם,2,1
הנה כדמות אדם עומסות בשמים,עומסות,3,1
הנה כדמות אדם עומסות בשמים,בשמים,4,1
ונראות כנושאות ונישאות עם שמים,עם,3,0
ונראות כנושאות ונישאות עם שמים,שמים,4,0
זיו עין חשמל מתוך אש בשמים,זיו,0,1
זיו עין חשמל מתוך אש בשמים,עין,1,1
זיו עין חשמל מתוך אש בשמים,חשמל,2,1
זיו עין חשמל מתוך אש בשמים,מתוך,3,1
זיו עין חשמל מתוך אש בשמים,אש,4,1
זיו עין חשמל מתוך אש בשמים,בשמים,5,1
חיות מארבעה פנים לכל אחד בשמים,חיות,0,0
חיות מארבעה פנים לכל אחד בשמים,פנים,2,0
חיות מארבעה פנים לכל אחד בשמים,לכל,3,0
חיות מארבעה פנים לכל אחד בשמים,אחד,4,0
חיות מארבעה פנים לכל אחד בשמים,בשמים,5,0
טסה בארבע כנפיים לעופף בשמים,בארבע,1,0
טסה בארבע כנפיים לעופף בשמים,כנפיים,2,0
טסה בארבע כנפיים לעופף בשמים,בשמים,4,0
ישרה כף רגליהם מניין ישרה בשמים,כף,1,0
ישרה כף רגליהם מניין ישרה בשמים,בשמים,5,0
ככף רגל עגל וכנחושת קלל נוצצים בשמים,רגל,1,0
ככף רגל עגל וכנחושת קלל נוצצים בשמים,עגל,2,0
ככף רגל עגל וכנחושת קלל נוצצים בשמים,קלל,4,0
ככף רגל עגל וכנחושת קלל נוצצים בשמים,בשמים,6,0
לא יסבו בלכתם מאימת רוכב שמים,לא,0,0
לא יסבו בלכתם מאימת רוכב שמים,יסבו,1,0
לא יסבו בלכתם מאימת רוכב שמים,רוכב,4,1
לא יסבו בלכתם מאימת רוכב שמים,שמים,5,1
מראיהם כגחלי אש וכלפידים בשמים,אש,2,0
מראיהם כגחלי אש וכלפידים בשמים,בשמים,4,0
נוגה לאש בברקי שמים,נוגה,0,0
נוגה לאש בברקי שמים,שמים,3,0
סמוכות ברצוא ושוב כמראה הבזק בשמים,בשמים,5,0
עימם האופנים ילכו בשמים,ילכו,2,0
עימם האופנים ילכו בשמים,בשמים,3,0
פניהם וכנפיהם פרודות בשמים,פניהם,0,0
פניהם וכנפיהם פרודות בשמים,בשמים,3,0
צל רקיע על ראשיהם מלמעלה בשמים,צל,0,1
צל רקיע על ראשיהם מלמעלה בשמים,רקיע,1,1
צל רקיע על ראשיהם מלמעלה בשמים,על,2,1
צל רקיע על ראשיהם מלמעלה בשמים,ראשיהם,3,1
צל רקיע על ראשיהם מלמעלה בשמים,בשמים,5,0
קול כנפיהם כקול שדי הנוטה כדוק שמים,קול,0,0
קול כנפיהם כקול שדי הנוטה כדוק שמים,שדי,3,0
קול כנפיהם כקול שדי הנוטה כדוק שמים,שמים,6,0
רוננות בקדוש וברוך להודו בשמים,בשמים,4,0
שדי אל עליון קונה שמים,שדי,0,0
שדי אל עליון קונה שמים,אל,1,0
שדי אל עליון קונה שמים,עליון,2,0
שדי אל עליון קונה שמים,קונה,3,0
שדי אל עליון קונה שמים,שמים,4,0
תהילתו יתנו בהללו את יי מן השמים,יתנו,1,0
תהילתו יתנו בהללו את יי מן השמים,את,3,0
תהילתו יתנו בהללו את יי מן השמים,יי,4,0
תהילתו יתנו בהללו את יי מן השמים,מן,5,0
תהילתו יתנו בהללו את יי מן השמים,השמים,6,0
פעל מאז אלה תולדות השמים,מאז,1,0
פעל מאז אלה תולדות השמים,תולדות,3,0
פעל מאז אלה תולדות השמים,השמים,4,0
ניצב בעדת אל ומעלותיו בנה בשמים,ניצב,0,0
ניצב בעדת אל ומעלותיו בנה בשמים,בעדת,1,1
ניצב בעדת אל ומעלותיו בנה בשמים,אל,2,1
ניצב בעדת אל ומעלותיו בנה בשמים,ומעלותיו,3,1
ניצב בעדת אל ומעלותיו בנה בשמים,בנה,4,1
ניצב בעדת אל ומעלותיו בנה בשמים,בשמים,5,1
חיילותיו מספרים כבודו בשמים,חיילותיו,0,1
חיילותיו מספרים כבודו בשמים,מספרים,1,0
חיילותיו מספרים כבודו בשמים,כבודו,2,0
חיילותיו מספרים כבודו בשמים,בשמים,3,0
סובל כל ובזרתו תיכן שמים,סובל,0,1
סובל כל ובזרתו תיכן שמים,כל,1,1
סובל כל ובזרתו תיכן שמים,ובזרתו,2,1
סובל כל ובזרתו תיכן שמים,תיכן,3,1
סובל כל ובזרתו תיכן שמים,שמים,4,1
לכן יברכוהו מלאכים ואופנים וחיות וכרובים לעומתם בשמים,וחיות,4,0
לכן יברכוהו מלאכים ואופנים וחיות וכרובים לעומתם בשמים,בשמים,7,0
ועמך תרגלתה בשם יעקב ישראל,בשם,2,0
ועמך תרגלתה בשם יעקב ישראל,יעקב,3,0
ועמך תרגלתה בשם יעקב ישראל,ישראל,4,0
שמה בלולב שמך אלוהי ישראל,שמה,0,1
שמה בלולב שמך אלוהי ישראל,בלולב,1,1
שמה בלולב שמך אלוהי ישראל,שמך,2,1
שמה בלולב שמך אלוהי ישראל,אלוהי,3,1
שמה בלולב שמך אלוהי ישראל,ישראל,4,1
ראשית תבואתך קודש ישראל,ראשית,0,0
ראשית תבואתך קודש ישראל,קודש,2,0
ראשית תבואתך קודש ישראל,ישראל,3,0
קראת בני בכורי כי נער ישראל,קראת,0,1
קראת בני בכורי כי נער ישראל,בני,1,1
קראת בני בכורי כי נער ישראל,בכורי,2,1
קראת בני בכורי כי נער ישראל,כי,3,1
קראת בני בכורי כי נער ישראל,נער,4,1
קראת בני בכורי כי נער ישראל,ישראל,5,1
צעירים המליכוך ממקור ישראל,ישראל,3,0
פצתה להרים קרן לישראל,להרים,1,1
פצתה להרים קרן לישראל,קרן,2,1
פצתה להרים קרן לישראל,לישראל,3,1
עד לא עולם קודש ישראל,עד,0,0
